Longitude,Latitude
-90,13.8
-90,13.8
-58.22,6.5
-57.367,5.383
-57.367,5.383
-76.433,-0.683
-57.333,5.333
-67.41,6.05
-76.4,-0.68
-76.433,-0.683
-76.433,-0.683
-76.433,-0.683
-76.433,-0.683
-76.35,-0.833
-76.45,-0.65
-76.45,-0.65
-76.4,-0.8
-76.47,-0.62
-76.45,-0.65
-76.45,-0.633
-76.433,-0.683
-76.35,-0.833
-76.454,-0.657
-76.454,-0.657
-76.45,-0.65
-76.45,-0.65
-76.433,-0.783
-76.433,-0.783
-76.433,-0.783
-76.35,-0.833
-76.433,-0.683
-76.467,-0.609
-76.45,-0.65
-76.217,-0.983
-76.45,-0.633
-76.45,-0.65
-76.4,-0.8
-76.77,-0.75
-76.77,-0.75
-76.433,-0.683
-76.433,-0.683
-76.46,-0.6
-76.4,-0.68
-76.4,-0.68
-76.47,-0.62
-76.45,-0.65
-76.46,-0.6
-76.45,-0.65
-76.4,-0.8
-76.45,-0.633
-76.35,-0.833
-76.45,-0.65
-76.19,-1.06
-76.333,-0.833
-76.333,-0.833
-76.35,-0.833
-76.35,-0.833
-76.45,-0.65
-76.454,-0.657
-59.526,2.824
-59.526,2.824
-58.233,3.506
-59.476,2.486
-58.15,6.817
-58.15,6.817
-58.15,6.817
-58.15,6.817
-58.15,6.817
-58.15,6.817
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-59.017,4.75
-58.12,6.817
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-58.8,4.333
-59.083,4.533
-59.083,4.533
-59.083,4.533
-58.717,4.733
-59.083,4.533
-59.083,4.533
-58.85,4.367
-58.717,4.733
-59.083,4.533
-58.817,4.33
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.017,4.75
-58.85,4.73
-58.767,1.367
-59.017,4.75
-59.017,4.75
-59.716,3.266
-59.716,3.266
-58.683,4.667
-58.233,3.506
-59.817,5.133
-58.233,3.506
-59.435,2.279
-58.233,3.506
-58.233,3.506
-58.683,4.683
-58.683,4.683
-59.526,2.824
-59.817,5.133
-58.517,4.283
-58.917,4.383
-58.917,4.383
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-59.476,2.486
-59.476,2.486
-58.233,3.506
-58.233,3.506
-59.476,2.486
-59.817,5.133
-59.817,5.133
-58.233,3.506
-59.526,2.824
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.783,3.267
-58.767,4.45
-58.717,4.733
-59.017,4.75
-58.517,4.283
-58.683,4.667
-58.683,4.667
-59.017,4.75
-59.017,4.75
-58.767,4.45
-58.517,4.283
-58.767,4.45
-58.663,5.033
-58.917,4.383
-58.717,4.633
-58.663,5.033
-58.917,4.383
-58.683,4.667
-58.517,4.283
-58.917,4.383
-58.663,5.033
-58.517,4.283
-58.683,4.667
-58.783,3.267
-58.917,4.383
-58.767,4.45
-58.917,4.383
-58.683,4.667
-58.663,5.033
-59.017,4.75
-58.717,4.733
-59.017,4.75
-58.817,4.33
-58.85,4.367
-58.817,4.33
-59.017,4.75
-58.8,4.333
-58.717,4.733
-58.633,1.583
-58.767,1.367
-58.85,4.73
-59.017,4.75
-58.767,1.367
-58.617,4.583
-58.767,1.367
-58.717,4.633
-58.617,4.583
-59.3,3.75
-60.483,7.367
-59.3,3.75
-59.3,3.75
-57.3,5.167
-58.85,4.333
-58.7,4.67
-58.7,4.67
-58.85,4.333
-58.85,4.333
-58.85,4.333
-57.3,5.167
-60.483,7.367
-59.3,3.75
-60.483,7.367
-57.3,5.167
-58.7,5.15
-59.05,4.1
-60.45,7.35
-58.7,5.15
-58.783,4.467
-59.05,4.1
-59.05,4.1
-58.7,5.15
-58.7,5.15
-60.483,7.367
-58.783,4.467
-58.7,5.15
-58.7,5.15
-58.7,5.15
-59.05,4.1
-58.7,5.15
-58.7,5.15
-58.7,5.15
-58.217,6.5
-58.217,6.5
-58.217,6.5
-58.817,3.183
-58.917,4.383
-58.917,4.383
-58.683,4.667
-59.017,4.75
-58.517,4.283
-58.517,4.283
-58.817,4.33
-58.717,4.633
-57.367,5.383
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.493,5.166
-59.493,5.166
-59.48,5.18
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.633,1.65
-59.017,4.75
-55.183,4.95
-55.2,4.933
-52.3608,-14.7228
-52.3578,-14.6652
-52.3573,-14.701
-51.968,-23.433
-51.968,-23.433
-75.48,9.23
-75.46,9.22
-75.46,9.22
-75.49,9.18
-75.49,9.18
-75.53,8.82
-75.53,8.82
-75.53,8.82
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.167,4.714
-56.933,4.542
-56.994,4.811
-56.994,4.811
-57.161,4.614
-56.933,4.542
-56.063,1.944
-56.0921,1.9944
-56.789,2.35429
-56.789,2.35429
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.0921,1.9944
-56.092,1.994
-56.092,1.994
-89.8333,14.95
-89.8333,14.95
-89.8333,14.95
-77.717,8
-77.717,8
-77.717,8
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-57.042,4.478
-55.183,4.95
-55.183,4.95
-55.167,4.933
-55.217,4.933
-55.167,4.933
-57.057,4.476
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-67.417,6.05
-67.417,6.05
-66.467,9.4
-67.417,6.05
-67.417,6.05
-67.417,6.05
-55.183,4.95
-67.417,6.05
-59.017,4.75
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-59.083,4.533
-58.8,4.333
-58.683,4.683
-58.683,4.683
-58.517,4.283
-58.683,4.683
-58.8,4.333
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.633,5.033
-58.717,4.733
-58.717,4.733
-59.017,4.75
-59.083,4.533
-58.909,4.25
-55.2,4.933
-56.788,2.17526
-56.788,2.17526
-56.788,2.17526
-56.788,2.17526
-55.2,4.933
-55.183,4.95
-55.167,4.933
-55.217,4.933
-55.183,4.95
-56.19,3.848
-56.19,3.93
-80.025,9.222
-77.816,8.304
-75.38,8.87
-75.48,9.23
-75.48,9.23
-75.46,9.22
-75.46,9.22
-75.46,9.22
-75.49,9.18
-75.49,9.18
-75.49,9.18
-47.6,-22.7
-47,-22.8
-47,-22.8
-51.4,-22.1
-51.4,-22.1
-51.4,-22.1
-47,-22.8
-47,-22.8
-47,-22.8
-47,-22.8
-76.4,-0.8
-76.47,-0.62
-76.47,-0.62
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.467,-0.667
-76.45,-0.633
-76.45,-0.633
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.35,-0.833
-76.35,-0.833
-76.35,-0.833
-76.45,-0.65
-76.35,-0.833
-76.35,-0.833
-76.35,-0.833
-76.433,-0.683
-76.4,-0.68
-76.4,-0.8
-76.77,-0.75
-76.45,-0.65
-76.45,-0.65
-76.4,-0.68
-76.4,-0.68
-76.4,-0.68
-76.4,-0.68
-76.45,-0.65
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.454,-0.657
-76.399,-0.816
-76.399,-0.816
-76.399,-0.816
-59.716,3.266
-59.3,3.75
-58.85,4.333
-60.533,7.383
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-59.05,4.1
-59.05,4.1
-58.767,1.367
-58.767,1.367
-58.767,1.367
-58.767,1.367
-59.017,4.75
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.067,5.817
-58.85,4.367
-58.817,4.33
-58.817,4.33
-58.817,4.333
-58.817,4.33
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.717,4.733
-58.717,4.733
-59.083,4.533
-59.017,4.75
-58.517,4.283
-58.517,4.283
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.717,4.633
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.783,3.267
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.22,6.5
-60.733,5.267
-58.583,6.483
-58.909,4.25
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.493,5.166
-59.435,2.279
-79.933,8.683
-83.53,10.6
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-57.178,4.661
-56.867,4.486
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.867,4.486
-56.933,4.542
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.063,1.944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.124,2.026
-56.788,2.17526
-56.788,2.17526
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.904,4.529
-56.789,2.35429
-56.789,2.35429
-56.68,2.383
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.063,1.944
-84.816,10.266
-89.717,17
-90.817,17.6
-90,13.85
-76.45,-0.65
-76.4,-0.8
-76.433,-0.683
-79.933,8.683
-79.933,8.683
-82.75,8.833
-76.4,-0.8
-76.4,-0.8
-76.333,-0.833
-76.45,-0.65
-76.433,-0.683
-76.433,-0.683
-76.4,-0.8
-76.45,-0.633
-76.4,-0.8
-76.4,-0.8
-76.394856,-0.676491
-76.4,-0.8
-59.95,5.333
-60.733,5.267
-59.817,5.133
-59.817,5.133
-59.817,5.117
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.867,5.067
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.85,5.1
-59.61,5.25
-67.417,6.05
-61.1,5.8
-83.53,10.6
-83.53,10.6
-83.53,10.6
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-58.783,3.267
-58.783,3.267
-58.783,3.267
-58.817,3.183
-58.22,6.5
-58.22,6.5
-58.217,6.5
-58.217,6.5
-55.183,4.95
-55.2,4.933
-55.183,4.95
-55.183,4.95
-55.167,4.917
-58.583,6.483
-58.683,4.683
-58.683,4.683
-58.683,4.683
-58.683,4.683
-58.683,4.683
-59.92,5.33
-59.92,5.33
-59.92,5.33
-59.92,5.33
-88.5,18.1
-88.5,18.1
-88.9,18.1
-82.432,8.763
-82.271,9.396
-52.3636,-14.6372
-58.22,6.5
-58.663,5.033
-58.583,6.483
-60.767,5.333
-59.817,5.133
-58.817,4.33
-58.25,6.233
-58.25,6.233
-58.25,6.233
-59.15,7.566
-59.15,7.566
-59.383,7.517
-57.367,5.383
-57.367,5.383
-57.3,5.167
-57.3,5.167
-57.3,5.167
-60.533,7.383
-58.7,5.15
-58.7,5.15
-58.833,1.533
-58.833,1.533
-58.633,1.583
-58.633,1.65
-58.22,6.5
-58.22,6.5
-58.22,6.5
-58.663,5.033
-58.783,3.267
-58.817,3.183
-58.817,3.183
-58.817,3.183
-58.583,6.483
-58.583,6.483
-58.583,6.483
-59.92,5.3
-59.92,5.33
-59.92,5.33
-59.92,5.33
-59.92,5.33
-59.92,5.33
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.97,5.38
-60.767,5.333
-60.767,5.333
-60.767,5.333
-60.767,5.333
-60.75,5.283
-60.75,5.283
-60.75,5.283
-60.75,5.283
-60.733,5.267
-59.817,5.133
-59.817,5.133
-59.817,5.133
-59.817,5.133
-59.61,5.25
-59.61,5.25
-59.61,5.25
-59.61,5.25
-59.61,5.25
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-58.817,4.33
-58.817,4.33
-58.817,4.33
-58.817,4.33
-57.178,4.661
-56.906,4.469
-56.063,1.944
-56.063,1.944
-56.063,1.944
-56.092,1.994
-56.092,1.994
-56.092,1.994
-56.0921,1.9944
-56.0921,1.9944
-56.124,2.026
-55.2,4.933
-55.167,4.933
-55.183,4.95
-55.2,4.933
-55.183,4.95
-57.042,4.478
-57.042,4.478
-61.1,5.8
-58.583,6.483
-58.663,5.033
-58.22,6.5
-76.45,-0.633
-76.433,-0.683
-76.433,-0.683
-76.433,-0.683
-76.433,-0.683
-76.35,-0.833
-76.45,-0.633
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.77,-0.75
-76.77,-0.75
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.433,-0.683
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.433,-0.683
-76.433,-0.683
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.433,-0.683
-76.54651,-0.527526
-76.45,-0.65
-76.54651,-0.527526
-76.54651,-0.527526
-76.45,-0.65
-76.45,-0.65
-76.47,-0.62
-76.454,-0.657
-76.47,-0.63
-76.47,-0.63
-76.45,-0.65
-76.433,-0.783
-76.45,-0.633
-76.467,-0.609
-76.45,-0.65
-60.75,5.283
-60.75,5.283
-58.767,4.45
-58.917,4.383
-58.22,6.5
-58.683,4.667
-58.767,4.45
-58.22,6.5
-58.767,4.45
-58.22,6.5
-58.917,4.383
-58.517,4.283
-58.22,6.5
-58.22,6.5
-58.917,4.383
-58.683,4.667
-58.22,6.5
-58.22,6.5
-58.517,4.283
-58.683,4.667
-58.767,4.45
-58.767,4.45
-58.22,6.5
-58.22,6.5
-58.517,4.283
-58.517,4.283
-58.683,4.667
-58.767,4.45
-58.717,4.633
-58.22,6.5
-58.22,6.5
-58.917,4.383
-58.517,4.283
-58.517,4.283
-58.917,4.383
-58.767,4.45
-58.717,4.633
-58.22,6.5
-58.917,4.383
-58.917,4.383
-58.767,4.45
-58.917,4.383
-58.517,4.283
-58.917,4.383
-58.917,4.383
-58.767,4.45
-59.017,4.75
-59.017,4.75
-58.767,4.45
-58.917,4.383
-58.85,4.367
-58.85,4.367
-58.85,4.367
-58.8,4.333
-58.85,4.367
-59.083,4.533
-58.8,4.333
-58.8,4.333
-58.817,4.33
-58.817,4.33
-58.85,4.367
-58.817,4.33
-58.85,4.367
-58.817,4.33
-58.85,4.367
-58.817,4.33
-58.817,4.33
-59.017,4.75
-58.817,4.33
-58.85,4.367
-58.8,4.333
-58.817,4.33
-58.85,4.367
-58.85,4.367
-58.85,4.367
-61.1,5.8
-58.817,4.33
-58.85,4.367
-58.817,4.33
-58.85,4.367
-59.48,5.18
-58.583,6.483
-59.817,5.133
-59.48,5.18
-59.83,5.3
-59.48,5.18
-59.83,5.3
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-59.48,5.18
-58.233,3.506
-59.493,5.166
-58.583,6.483
-59.493,5.166
-59.493,5.166
-59.817,5.133
-59.493,5.166
-59.817,5.133
-59.92,5.33
-60.75,5.283
-58.22,6.5
-59.95,5.333
-60.767,5.333
-60.75,5.283
-58.22,6.5
-58.583,6.483
-58.22,6.5
-59.92,5.33
-59.92,5.33
-60.75,5.283
-58.22,6.5
-58.22,6.5
-59.92,5.33
-59.92,5.33
-60.75,5.283
-60.767,5.333
-58.22,6.5
-58.22,6.5
-58.22,6.5
-60.75,5.283
-58.22,6.5
-58.22,6.5
-59.92,5.33
-59.92,5.33
-58.22,6.5
-59.92,5.33
-58.22,6.5
-59.95,5.333
-59.95,5.333
-60.767,5.333
-58.22,6.5
-59.95,5.333
-59.95,5.333
-59.95,5.333
-58.717,4.633
-60.65,6.05
-61.1,5.8
-58.85,4.73
-58.85,4.73
-58.85,4.73
-58.583,6.483
-58.583,6.483
-58.583,6.483
-59.817,5.133
-59.817,5.133
-58.583,6.483
-59.817,5.133
-58.583,6.483
-58.583,6.483
-59.817,5.133
-59.493,5.166
-58.583,6.483
-59.493,5.166
-58.583,6.483
-59.493,5.166
-58.583,6.483
-58.683,4.683
-59.48,5.18
-61.1,5.8
-60.65,6.05
-61.1,5.8
-61.1,5.8
-60.65,6.05
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-58.85,4.73
-61.1,5.8
-58.717,4.633
-61.1,5.8
-59.017,4.75
-58.85,4.67
-58.717,4.633
-61.1,5.8
-58.717,4.633
-58.717,4.633
-59.017,4.75
-58.717,4.633
-58.85,4.73
-58.717,4.633
-60.617,5.867
-58.717,4.633
-58.717,4.633
-58.85,4.73
-58.717,4.633
-59.05,4.1
-59.05,4.1
-58.85,4.73
-58.717,4.633
-58.85,4.73
-58.85,4.67
-58.85,4.67
-60.65,6.05
-58.85,4.67
-58.717,4.633
-58.617,4.583
-61.1,5.8
-58.85,4.73
-59.23,7.67
-59.15,7.566
-58.7,4.67
-58.7,4.67
-58.87,4.38
-58.87,4.38
-59.15,7.566
-59.05,4.1
-59.05,4.1
-58.783,4.467
-58.783,4.467
-59.05,4.1
-58.783,4.467
-60.483,7.367
-58.783,4.467
-58.783,4.467
-59.05,4.1
-58.7,5.15
-58.783,4.467
-58.7,5.15
-58.7,5.15
-59.05,4.1
-58.783,4.467
-59.05,4.1
-58.783,4.467
-60.533,7.383
-58.783,4.467
-59.05,4.1
-58.783,4.467
-59.05,4.1
-58.783,4.467
-59.05,4.1
-58.783,4.467
-58.783,4.467
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-58.909,4.25
-55.2,4.933
-56.788,2.17526
-55.183,4.95
-55.167,4.917
-56.19,3.848
-56.19,3.848
-56.19,3.848
-56.19,3.848
-56.19,3.848
-56.19,3.93
-56.19,3.93
-56.19,3.93
-56.181,3.899
-56.149,3.791
-40.02,-19.014
-90.1,14.917
-90.1,14.917
-90.1,14.917
-90.1,14.917
-90.1,14.917
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.333,16.3
-89.333,16.3
-89.333,16.3
-89.333,16.3
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.2
-89.617,17.3
-89.617,17.3
-89.717,17
-89.717,17
-89.717,17
-89.717,17
-90.817,17.6
-90.817,17.6
-90.817,17.6
-90.817,17.6
-90.817,17.6
-90.817,17.6
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-89.833,14.95
-91.15,14.75
-91.15,14.75
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.85
-90,13.8
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.417
-89.367,14.4
-89.367,14.4
-89.367,14.4
-76.45,-0.65
-76.45,-0.65
-76.433,-0.683
-76.47,-0.62
-76.47,-0.62
-76.47,-0.62
-76.433,-0.783
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.633
-76.433,-0.683
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.35,-0.833
-76.45,-0.65
-76.35,-0.833
-76.4,-0.8
-76.4,-0.8
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.77,-0.75
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.45,-0.65
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.4,-0.8
-76.54651,-0.527526
-76.54651,-0.527526
-76.54651,-0.527526
-76.394856,-0.676491
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.5,-0.69
-76.333,-0.833
-76.5,-0.69
-76.5,-0.69
-76.454,-0.657
-61.206,14.819
-61.1,14.75
-61.1,14.75
-61.1,14.75
-61.1667,14.8667
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.716,3.266
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-59.3,3.75
-58.85,4.333
-58.85,4.333
-58.85,4.333
-58.95,7.65
-58.95,7.65
-59.23,7.67
-59.383,7.517
-60.533,7.383
-60.533,7.383
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-59.05,4.1
-58.7,5.3
-58.783,4.467
-58.633,1.583
-58.633,1.65
-58.633,1.65
-58.633,1.65
-58.633,1.65
-58.633,1.65
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.717,4.633
-58.85,4.73
-58.85,4.73
-58.85,4.67
-60.65,6.05
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.1,5.8
-61.067,5.817
-61.067,5.817
-61.067,5.817
-61.067,5.817
-61.067,5.817
-58.817,4.333
-58.817,4.33
-58.817,4.33
-58.817,4.33
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.8,4.333
-58.717,4.733
-58.717,4.733
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-59.017,4.75
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.517,4.283
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.917,4.383
-58.767,4.45
-58.767,4.45
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.683,4.667
-58.663,5.033
-58.663,5.033
-58.663,5.033
-58.22,6.5
-58.22,6.5
-58.22,6.5
-59.92,5.33
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-59.95,5.333
-58.909,4.25
-58.683,4.683
-59.817,5.133
-59.817,5.133
-89.3,19.883
-89.3,19.883
-87.4,20.1
-87.5,20.3
-88.183,19.133
-90.983,18.8
-87.733,18.683
-88.183,19.133
-88.183,19.133
-88.183,19.133
-58.85,4.67
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-49.667,-22.383
-82.75,8.867
-77.717,8
-56.933,4.542
-56.933,4.542
-56.933,4.542
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-56.994,4.811
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.2,4.93
-55.2,4.933
-55.2,4.933
-55.2,4.933
-55.2,4.933
-55.183,4.95
-55.183,4.95
-55.183,4.95
-55.2,4.93
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.0921,1.9944
-56.092,1.994
-56.0921,1.9944
-56.0921,1.9944
-56.124,2.026
-56.124,2.026
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-57.042,4.478
-56.904,4.529
-56.19,3.93
-56.19,3.93
-56.19,3.93
-56.181,3.899
-56.181,3.899
-56.181,3.899
-56.181,3.899
-56.789,2.35429
-56.789,2.35429
-56.789,2.35429
-56.789,2.35429
-56.789,2.35429
-56.789,2.35429
-56.789,2.35429
-56.063,1.944
-90.983,18.8
-90.983,18.8
-91.85,14.5333
-90.817,17.6
-90.817,17.6
-90.817,17.6
-90.817,17.6
-91.15,14.75
-91.15,14.75
-91.15,14.75
-90.667,15.1
-90.667,15.1
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-60.483,7.367
-90,13.85
-90,13.8
-90,13.8
-90,13.8
-89.367,14.417
-89.367,14.417
-89.367,14.4
-89.367,14.4
-89.367,14.4
-87.733,18.683
-87.733,18.683
-87.733,18.683
-76.45,-0.65
-76.45,-0.65
-79.7,9.1
-82.75,8.867
-82.75,8.867
-82.75,8.867
-77.717,8
-77.717,8
-77.717,8
-76.4,-0.8
-76.4,-0.8
-76.333,-0.833
-76.333,-0.833
-76.333,-0.833
-76.433,-0.683
-76.333,-0.833
-76.4,-0.8
-76.47,-0.63
-76.4,-0.68
-76.4,-0.8
-76.4,-0.8
-76.333,-0.833
-76.77,-0.75
-78.55,0.9
-76.4,-0.8
-59.92,5.33
-59.95,5.333
